id,statement,label,label_name
RD-02593,药酒泡得越久药效越强是谣言,1,谣言
RD-02594,艾灸存在烫伤等风险不可频繁无序操作不是谣言,0,非谣言
RD-02595,近视手术会掉视力是谣言,1,谣言
RD-02596,儿童营养需求需在专业指导下补充不是谣言,0,非谣言
RD-02597,晚上看手机屏幕没关系是谣言,1,谣言
RD-02598,隔着玻璃晒太阳无法促进人体对钙的吸收不是谣言,0,非谣言
RD-02599,适度运动可改善癌症患者体能与生活质量不是谣言,0,非谣言
RD-02600,倒头就睡代表身体健康是谣言,1,谣言
RD-02601,正常食用腐乳不会致癌不是谣言,0,非谣言
RD-02602,无籽水果不是打了避孕药。不是谣言,0,非谣言
RD-02603,每天眼药水代替休息也可以是谣言,1,谣言
RD-02604,自残行为通常源于极度痛苦需支持与干预不是谣言,0,非谣言
RD-02605,熬夜可能加重眼干、疲劳与近视风险不是谣言,0,非谣言
RD-02606,野生鱼不一定更好不是谣言,0,非谣言
RD-02607,鸡蛋每天最多只能吃一个是谣言,1,谣言
RD-02608,打哈欠会把脑子氧化是谣言,1,谣言
RD-02609,中药调经一定有效是谣言,1,谣言
RD-02610,感冒了出汗就会好是谣言,1,谣言
RD-02611,性冷淡可通过医疗咨询与伴侣沟通改善不是谣言,0,非谣言
RD-02612,减肥越快效果越好是谣言,1,谣言
RD-02613,跑步后不能马上喝水是谣言,1,谣言
RD-02614,边走路边喝水伤肾是谣言,1,谣言
RD-02615,跳舞可提高心肺和协调性不是谣言,0,非谣言
RD-02616,跳绳有助心肺但不会直接增高不是谣言,0,非谣言
RD-02617,面色苍白就是贫血是谣言,1,谣言
RD-02618,降压药不成瘾长期使用是控制手段之一不是谣言,0,非谣言
RD-02619,运动后食欲变化因人而异不是谣言,0,非谣言
RD-02620,不出汗说明运动无效是谣言,1,谣言
RD-02621,个别人可能对精液蛋白质过敏较为罕见不是谣言,0,非谣言
RD-02622,连续熬夜几天没事只要之后休息是谣言,1,谣言
RD-02623,正规疫苗均经过国家药监审批核发不是谣言,0,非谣言
RD-02624,经络不通百病皆生是谣言,1,谣言
RD-02625,百会穴常用于宁神醒脑但不是智力治疗点不是谣言,0,非谣言
RD-02626,走路驼背能消耗热量是谣言,1,谣言
RD-02627,耐力训练与抗阻训练结合更有利于减脂塑形不是谣言,0,非谣言
RD-02628,高钙奶含有更多的钙，但其钙质多为添加的碳酸钙或乳酸钙，吸收率低，补钙效果不显著不是谣言,0,非谣言
RD-02629,癌细胞怕氧气常做深呼吸能治病是谣言,1,谣言
RD-02630,焦虑说明你不成熟是谣言,1,谣言
RD-02631,指甲上的月牙是健康晴雨表是谣言,1,谣言
RD-02632,关节炎的发病机制较为复杂，可能与免疫、遗传、感染、代谢等多个因素有关，因此并不能说关节炎就是由湿冷天气引起的。不是谣言,0,非谣言
RD-02633,穿红衣服能驱邪气是谣言,1,谣言
RD-02634,感冒就是病毒感染吃抗生素能好是谣言,1,谣言
RD-02635,不戴眼镜可以“锻炼”眼睛是谣言,1,谣言
RD-02636,手脚发凉就是气血不通是谣言,1,谣言
RD-02637,剖腹产的孩子免疫力差是谣言,1,谣言
RD-02638,夏季吃荔枝补气血是谣言,1,谣言
RD-02639,瑜伽可配合其他训练构建全面体能不是谣言,0,非谣言
RD-02640,馒头冷冻超过两天会有黄曲霉毒素，会致癌是谣言,1,谣言
RD-02641,鸡蛋壳的颜色和鸡的品种有关，与营养价值没有关联不是谣言,0,非谣言
RD-02642,坐飞机会导致中耳炎是谣言,1,谣言
RD-02643,生姜红糖水能治所有感冒是谣言,1,谣言
RD-02644,合理隔离是切断传播链的重要手段不是谣言,0,非谣言
RD-02645,经常睡午觉会变胖是谣言,1,谣言
RD-02646,红枣和虾同食会引发皮炎是谣言,1,谣言
RD-02647,童年经历可能深远影响成年心理不是谣言,0,非谣言
RD-02648,性交时间越长越健康是谣言,1,谣言
RD-02649,喝碱性水能逆转癌症是谣言,1,谣言
RD-02650,疫苗有毒应避免注射是谣言,1,谣言
RD-02651,不饿的时候不吃饭就一定不会胖是谣言,1,谣言
RD-02652,天气冷骨头会变脆是谣言,1,谣言
RD-02653,睡眠困难可通过行为疗法改善不是谣言,0,非谣言
RD-02654,轻度散光需关注高散光应及时矫正不是谣言,0,非谣言
RD-02655,并不是运动半小时以上才有效果不是谣言,0,非谣言
RD-02656,热水泡脚等于补阳气是谣言,1,谣言
RD-02657,小番茄是转基因产物是谣言,1,谣言
RD-02658,焦虑只是懒惰的表现是谣言,1,谣言
RD-02659,断骨增高不能帮助快速长高不是谣言,0,非谣言
RD-02660,孩子长不高是因为不补钙是谣言,1,谣言
RD-02661,卧室放绿植有助于睡眠是谣言,1,谣言
RD-02662,节食三天可以瘦一圈是谣言,1,谣言
RD-02663,深色蔬菜富含抗氧化物可适当摄入不是谣言,0,非谣言
RD-02664,乳糖不耐受不等于不能喝奶不是谣言,0,非谣言
RD-02665,喝红酒能抗氧化还能减肥是谣言,1,谣言
RD-02666,拔罐出紫印说明体内湿寒重是谣言,1,谣言
RD-02667,癌症是手术引发扩散的是谣言,1,谣言
RD-02668,初学者可自学入门后再考虑教练指导不是谣言,0,非谣言
RD-02669,晚饭不吃就一定能瘦下来是谣言,1,谣言
RD-02670,用酸奶灌肠可以清除脂肪是谣言,1,谣言
RD-02671,降压药可以按照正常服药时间服完后再进行体检，避免造成血压波动过大，还可同时评估降压药物的治疗效果；而有些需要随餐服用的降糖药则不应空腹服用，一般建议随身携带降糖药，待完成空腹项目后进餐时服用，这样既保证了服药效果，又检测了真实的空腹血糖。不是谣言,0,非谣言
RD-02672,糖尿病患者需结合血糖、饮食、运动动态管理不是谣言,0,非谣言
RD-02673,红肉适量摄入有利补铁不等于不健康不是谣言,0,非谣言
RD-02674,吃酱油会变黑，喝牛奶能美白。是谣言,1,谣言
RD-02675,心理问题可通过早期干预有效缓解不是谣言,0,非谣言
RD-02676,果汁含糖量高不建议代替水果摄入不是谣言,0,非谣言
RD-02677,冰箱里的水不能直接喝是谣言,1,谣言
RD-02678,碳水是脑部和身体的主要能量来源不应完全剔除不是谣言,0,非谣言
RD-02679,疫苗无法真正防病是谣言,1,谣言
RD-02680,空腹运动需谨慎避免低血糖风险不是谣言,0,非谣言
RD-02681,游泳可增强肌耐力改善姿态不是谣言,0,非谣言
RD-02682,大蒜虽含抗菌成分但不能代替治疗不是谣言,0,非谣言
RD-02683,心理疾病可与躯体疾病同时发生需协同治疗不是谣言,0,非谣言
RD-02684,核酸阳性需结合症状判断是否为新冠不是谣言,0,非谣言
RD-02685,早餐摄入蛋白质有助于增强饱腹感和控制体重不是谣言,0,非谣言
RD-02686,吃核桃补脑越多越聪明是谣言,1,谣言
RD-02687,年轻人同样可能感染并传播病毒不是谣言,0,非谣言
RD-02688,认知失调常是焦虑抑郁的重要诱因不是谣言,0,非谣言
RD-02689,不发烧就没有传染性是谣言,1,谣言
RD-02690,咳嗽久了就是“肾不纳气”是谣言,1,谣言
RD-02691,疫苗可诱发慢性病是谣言,1,谣言
RD-02692,出汗是体温调节不能清除病毒不是谣言,0,非谣言
RD-02693,每天喷酒精全身能预防病毒是谣言,1,谣言
RD-02694,性冷淡可能与多种心理或生理因素相关不是谣言,0,非谣言
RD-02695,安全套可有效预防多种性传播疾病不是谣言,0,非谣言
RD-02696,吃冰会伤胃是谣言,1,谣言
RD-02697,足底按摩可以诊断五脏六腑是谣言,1,谣言
RD-02698,膳食不规律可能导致代谢紊乱不是谣言,0,非谣言
RD-02699,蒸桑拿可以彻底排出体内毒素是谣言,1,谣言
RD-02700,只要锻炼肌肉就能减少脂肪是谣言,1,谣言
RD-02701,泡脚时间越长减脂越明显是谣言,1,谣言
RD-02702,碳酸饮料零卡就是健康饮料是谣言,1,谣言
RD-02703,戴两层避孕套更保险是谣言,1,谣言
RD-02704,吃海参提高免疫力可防癌是谣言,1,谣言
RD-02705,节奏一致的睡前活动可促进入眠不是谣言,0,非谣言
RD-02706,精液是“元气”，射多了会虚是谣言,1,谣言
RD-02707,癌症是被“切”出来的是谣言,1,谣言
RD-02708,婴儿舌苔白是消化不好是谣言,1,谣言
RD-02709,肝火旺会导致脾气暴躁是谣言,1,谣言
RD-02710,推拿手法应有资质专业人员进行不是谣言,0,非谣言
RD-02711,养生从断食开始是谣言,1,谣言
RD-02712,艾灸刺激性强部分人可能皮肤反应不是谣言,0,非谣言
RD-02713,避孕药副作用因人而异通常可逆不是谣言,0,非谣言
RD-02714,高血压不能吃盐一点也不能是谣言,1,谣言
RD-02715,每天喝8杯水才能排毒是谣言,1,谣言
RD-02716,体寒的人一定不能吃冷饮是谣言,1,谣言
RD-02717,疫苗是药厂的敛财工具是谣言,1,谣言
RD-02718,自然感染风险高且不可控不优于接种疫苗不是谣言,0,非谣言
RD-02719,心理疾病并不罕见也不等于“疯”不是谣言,0,非谣言
RD-02720,喝红枣水有助减肥是谣言,1,谣言
RD-02721,眼皮跳多为肌肉疲劳与心脏无直接关联不是谣言,0,非谣言
RD-02722,馒头面条和大米的升糖指数没有太大差别不是谣言,0,非谣言
RD-02723,大脑晚上自动“重启”不睡也无碍是谣言,1,谣言
RD-02724,蛋白质应来源多样包括动物植物来源不是谣言,0,非谣言
RD-02725,没有插入也可能因体液接触导致怀孕不是谣言,0,非谣言
RD-02726,口香糖千万别吞下去，会黏住肠子是谣言,1,谣言
RD-02727,吃鱼就比吃肉健康是谣言,1,谣言
RD-02728,吃核桃补脑、吃蚕豆护肾、吃木瓜丰胸、吃黄瓜壮阳是谣言,1,谣言
RD-02729,疫苗为全球卫生组织一致推荐的公共健康手段不是谣言,0,非谣言
RD-02730,有毅力就不会得心理病是谣言,1,谣言
RD-02731,只要不接触动物就不会得狂犬病是谣言,1,谣言
RD-02732,躺着抖抖腿也能减肥是谣言,1,谣言
RD-02733,按压迎香穴通鼻塞是谣言,1,谣言
RD-02734,90%以上的蛋白质都在食材中，单纯靠喝汤来补充蛋白质和钙质是不够的，这可能导致老年人营养不良。不是谣言,0,非谣言
RD-02735,避孕套只能防怀孕不能防性病是谣言,1,谣言
RD-02736,宝宝哭说明身体不好是谣言,1,谣言
RD-02737,偏头痛是颈椎病导致的是谣言,1,谣言
RD-02738,喝柠檬水不美白。不是谣言,0,非谣言
RD-02739,营养安全的角度来说，自热米饭和我们在家吃的大米饭是没有太大的差异不是谣言,0,非谣言
RD-02740,粗粮应搭配细粮适量摄入避免消化不良不是谣言,0,非谣言
RD-02741,癌症患者应均衡饮食保障营养供给不是谣言,0,非谣言
RD-02742,痘痘用牙膏涂能消是谣言,1,谣言
RD-02743,保持卧室整洁安静有助放松与入睡不是谣言,0,非谣言
RD-02744,家庭支持有助心理康复但非唯一手段不是谣言,0,非谣言
RD-02745,空腹喝蜂蜜水最养胃是谣言,1,谣言
RD-02746,心率应控制在适宜范围内不是谣言,0,非谣言
RD-02747,癌症是因为情绪不好得的是谣言,1,谣言
RD-02748,用中药泡澡可以防病是谣言,1,谣言
RD-02749,短睡者精力更旺盛是谣言,1,谣言
RD-02750,疫苗里含有毒金属是谣言,1,谣言
RD-02751,打疫苗后仍需保持防护措施不是谣言,0,非谣言
RD-02752,规律饮食和定时进餐有助于控制摄入总量不是谣言,0,非谣言
RD-02753,夜班工作只要白天补觉就没问题是谣言,1,谣言
RD-02754,糖尿病患者需控制总碳水摄入而非完全禁食不是谣言,0,非谣言
RD-02755,中药材放得越多效果越好是谣言,1,谣言
RD-02756,反式脂肪酸只是商家夸大是谣言,1,谣言
RD-02757,只要情绪好就不会生病是谣言,1,谣言
RD-02758,经常转手腕防治肩周炎是谣言,1,谣言
RD-02759,老花眼不会近视是谣言,1,谣言
RD-02760,拍打拉筋可以治百病是谣言,1,谣言
RD-02761,20~40分钟有效训练可见益处不是谣言,0,非谣言
RD-02762,梦多就是睡眠质量差是谣言,1,谣言
RD-02763,孕期必须吃双份饭是谣言,1,谣言
RD-02764,心理问题要靠打击才能治好是谣言,1,谣言
RD-02765,隐形眼镜戴久了不会有危害是谣言,1,谣言
RD-02766,远视比近视严重是谣言,1,谣言
RD-02767,体温检测设备安全无辐射不是谣言,0,非谣言
RD-02768,清晨锻炼需结合睡眠充足与晨间体能状况不是谣言,0,非谣言
RD-02769,规律运动加上健康饮食，是减重的关键。不是谣言,0,非谣言
RD-02770,癌症患者不能补营养容易“喂大”肿瘤是谣言,1,谣言
RD-02771,锻炼时补水，运动饮料比白开水更好是谣言,1,谣言
RD-02772,床垫硬度因人而异需适度支撑脊柱不是谣言,0,非谣言
RD-02773,忧郁是才子的专属是谣言,1,谣言
RD-02774,自慰会让生殖器畸形是谣言,1,谣言
RD-02775,疫苗不会导致不孕不是谣言,0,非谣言
RD-02776,多练重量会让女生变成金刚芭比是谣言,1,谣言
RD-02777,大蒜能杀死体内细菌是谣言,1,谣言
RD-02778,入睡前必须清空大脑是谣言,1,谣言
RD-02779,柚子是天然燃脂食物是谣言,1,谣言
RD-02780,疫苗成本远低于治疗重症所需费用不是谣言,0,非谣言
RD-02781,中药可辅助治疗但不能替代疫苗接种不是谣言,0,非谣言
RD-02782,高血压不能吃鸡蛋是谣言,1,谣言
RD-02783,成人每日建议睡眠时间为7到9小时不是谣言,0,非谣言
RD-02784,醋泡花生能降血压。是谣言,1,谣言
RD-02785,热身能降低受伤风险提升效率不是谣言,0,非谣言
RD-02786,不吃早餐更容易减肥是谣言,1,谣言
RD-02787,近视手术后就能拥有“鹰眼”是谣言,1,谣言
RD-02788,睡眠质量与皮肤健康密切相关不是谣言,0,非谣言
RD-02789,膳食纤维只能从蔬菜中获取是谣言,1,谣言
RD-02790,安眠药不应长期依赖需遵医嘱使用不是谣言,0,非谣言
RD-02791,经络概念属于中医理论现代尚无解剖学依据不是谣言,0,非谣言
RD-02792,太阳越大越适合裸眼训练是谣言,1,谣言
RD-02793,睡前摄入大量液体会增加夜间醒来频率不是谣言,0,非谣言
RD-02794,公共场所消毒液喷多了能防所有病毒是谣言,1,谣言
RD-02795,蛋白质是恢复与增长的关键营养素不是谣言,0,非谣言
RD-02796,喝咖啡不影响晚上睡眠是谣言,1,谣言
RD-02797,心血管疾病 感染性疾病 代谢性疾病 系统性疾病 甲亢等疾病易导致中暑不是谣言,0,非谣言
RD-02798,吃素不会缺营养还更容易减肥是谣言,1,谣言
RD-02799,多数人术后视力稳定仍应注意用眼不是谣言,0,非谣言
RD-02800,早期筛查有助于发现癌前病变或早期癌不是谣言,0,非谣言
RD-02801,打呼噜是熟睡的标志是谣言,1,谣言
RD-02802,接种疫苗是洗脑行为是谣言,1,谣言
RD-02803,所有疫苗都含水银是谣言,1,谣言
RD-02804,无糖不等于绝对不含糖不是谣言,0,非谣言
RD-02805,睡前喝牛奶助眠比安眠药还管用是谣言,1,谣言
RD-02806,小叶增生可以喝豆浆。不是谣言,0,非谣言
RD-02807,适度性生活对怀孕无害不是谣言,0,非谣言
RD-02808,疫苗对社会弱势群体（老年人婴儿）尤为重要不是谣言,0,非谣言
RD-02809,精神分裂症等于多重人格是谣言,1,谣言
RD-02810,早吃姜胜参汤 午吃姜病殃殃 晚吃姜见阎王是谣言,1,谣言
RD-02811,按摩耳穴疗效未证实多属心理安慰不是谣言,0,非谣言
RD-02812,乳制品不是必须摄入的营养是谣言,1,谣言
RD-02813,处女膜能判断女性贞洁是谣言,1,谣言
RD-02814,吃枸杞越多越补肝肾是谣言,1,谣言
RD-02815,隔夜菜有毒不能吃是谣言,1,谣言
RD-02816,短时间手机使用也可能引发眼疲劳不是谣言,0,非谣言
RD-02817,刮痧可以排出体内毒素是谣言,1,谣言
RD-02818,使用避孕套会影响性能力是谣言,1,谣言
RD-02819,晚睡影响健康但不存在11点睡的绝对标准不是谣言,0,非谣言
RD-02820,吃碱性食物生男孩不靠谱。不是谣言,0,非谣言
RD-02821,哭多了视力会下降是谣言,1,谣言
RD-02822,心理问题的人没救了是谣言,1,谣言
RD-02823,阳虚体质的人不能喝水是谣言,1,谣言
RD-02824,胎儿性别由染色体决定非由姿势控制不是谣言,0,非谣言
RD-02825,近视眼不能用电脑是谣言,1,谣言
RD-02826,同一种类的有机蔬菜与普通蔬菜在维生素和微量元素含量上没有显著差异不是谣言,0,非谣言
RD-02827,中老年人可适当进行抗阻训练不是谣言,0,非谣言
RD-02828,老年人必须补钙是谣言,1,谣言
RD-02829,做瑜伽等于不运动是谣言,1,谣言
RD-02830,多吃苦瓜能降血糖是谣言,1,谣言
RD-02831,早饭吃得少减肥更快是谣言,1,谣言
RD-02832,传染病只是某些国家的问题是谣言,1,谣言
RD-02833,眼罩可遮光助眠但不影响视力本质不是谣言,0,非谣言
RD-02834,食物传播病毒风险极小需良好烹饪习惯不是谣言,0,非谣言
RD-02835,香蕉不能空腹吃是谣言,1,谣言
RD-02836,戴口罩不会引起中毒不是谣言,0,非谣言
RD-02837,手臂塑形需全身脂肪控制不是谣言,0,非谣言
RD-02838,买到的橘子果皮变蓝是发霉了，吃了会中毒，不能吃是谣言,1,谣言
RD-02839,疫苗不会长期改变体内生物指标不是谣言,0,非谣言
RD-02840,晚睡晚起更符合现代节奏是谣言,1,谣言
RD-02841,保健品只是一种具有保健功能的食品，不以治疗疾病为目的不是谣言,0,非谣言
RD-02842,心理健康影响生活质量和身体健康不是谣言,0,非谣言
RD-02843,心理咨询过程具结构化目标导向性不是谣言,0,非谣言
RD-02844,长期失眠会增加抑郁、焦虑风险不是谣言,0,非谣言
RD-02845,飞行时气压变化不会影响屈光状态不是谣言,0,非谣言
RD-02846,艾灸每天坚持做就能包治百病是谣言,1,谣言
RD-02847,肿瘤标志物仅供参考不能单独诊断癌症不是谣言,0,非谣言
RD-02848,心理障碍可发生在任何年龄阶段不是谣言,0,非谣言
RD-02849,生姜泡脚能根治风湿病是谣言,1,谣言
RD-02850,韭菜生蚝 各种动物腰子或鞭 不壮阳。不是谣言,0,非谣言
RD-02851,多吃碘盐能防辐射是谣言,1,谣言
RD-02852,肚脐贴药非主流疗法证据支持有限不是谣言,0,非谣言
RD-02853,钙吸收需维生素D支持可通过阳光获得不是谣言,0,非谣言
RD-02854,常掏耳朵更健康是谣言,1,谣言
RD-02855,HPV疫苗是安全有效的癌前预防手段不是谣言,0,非谣言
RD-02856,喝柠檬水可以美白皮肤是谣言,1,谣言
RD-02857,只要控制饮食，运动可忽略是谣言,1,谣言
RD-02858,训练时间重质量非越久越好不是谣言,0,非谣言
RD-02859,疫苗不会影响记忆或神经功能不是谣言,0,非谣言
RD-02860,温度突然上升会使冻疮恶化，冻疮部位受热会更加灼热、瘙痒，增加皮肤烫伤与破损的风险不是谣言,0,非谣言
RD-02861,泡脚能排脂肪减重是谣言,1,谣言
RD-02862,HPV疫苗在全球已应用数亿剂安全性良好不是谣言,0,非谣言
RD-02863,无糖不等于无热量代糖食品仍需评估不是谣言,0,非谣言
RD-02864,心理教育可提升公众心理素养不是谣言,0,非谣言
RD-02865,豆类富含植物雌激素并非致癌物不是谣言,0,非谣言
RD-02866,自慰多了以后会“不举”是谣言,1,谣言
RD-02867,咳嗽就是肺炎是谣言,1,谣言
RD-02868,只要排毒就能治好一切慢性病是谣言,1,谣言
RD-02869,配镜应根据医生评估是否需要不是谣言,0,非谣言
RD-02870,睡前泡脚可促进睡眠但不能治病不是谣言,0,非谣言
RD-02871,睡觉流口水说明缺维生素是谣言,1,谣言
RD-02872,自慰不会影响正常发育不是谣言,0,非谣言
RD-02873,肌肉练得越多越容易胖是谣言,1,谣言
RD-02874,慢性咽炎多为良性炎症不等于癌前病变不是谣言,0,非谣言
RD-02875,近视需科学评估与干预不是谣言,0,非谣言
RD-02876,反季节水果可以吃不是谣言,0,非谣言
RD-02877,眼干与泪液分泌、眼表健康密切相关不是谣言,0,非谣言
RD-02878,深夜用脑可能影响次日精力和记忆不是谣言,0,非谣言
RD-02879,孕妇可以吃螃蟹。不是谣言,0,非谣言
RD-02880,中医治疗糖尿病为辅助性质不替代药物不是谣言,0,非谣言
RD-02881,果蔬汁能代替三餐减肥是谣言,1,谣言
RD-02882,膳食纤维有助肠道健康但摄入需适量不是谣言,0,非谣言
RD-02883,三高患者必须终身吃药是谣言,1,谣言
RD-02884,心理问题就是“想开点”的事是谣言,1,谣言
RD-02885,电视亮度、姿势、距离应合理设置不是谣言,0,非谣言
RD-02886,橘子和牛奶完全可以一起吃不是谣言,0,非谣言
RD-02887,癌症病人不可以吃鸡蛋是谣言,1,谣言
RD-02888,饭后立即喝浓茶可能影响铁吸收不是谣言,0,非谣言
RD-02889,运动只靠毅力拼是谣言,1,谣言
RD-02890,抽烟对女人危害比男人小是谣言,1,谣言
RD-02891,薄荷油滴鼻子能通鼻塞是谣言,1,谣言
RD-02892,喝水太多会水中毒不是谣言,0,非谣言
RD-02893,喝大骨汤能补钙防癌是谣言,1,谣言
RD-02894,拉肚子就是在减肥是谣言,1,谣言
RD-02895,熬夜和近视无关是谣言,1,谣言
RD-02896,癌症化疗后不能晒太阳是谣言,1,谣言
RD-02897,气虚的人吃参越多越好是谣言,1,谣言
RD-02898,感冒时不能洗澡是谣言,1,谣言
RD-02899,出血不是判定性行为的标准不是谣言,0,非谣言
RD-02900,只要身体干净就不会得病是谣言,1,谣言
RD-02901,敲胆经尚无实证能减少脂肪不是谣言,0,非谣言
RD-02902,哑铃选择应根据个体能力进阶不是谣言,0,非谣言
RD-02903,粗粮打成粉，血糖生成指数会变高不是谣言,0,非谣言
RD-02904,喝豆浆不能丰胸。不是谣言,0,非谣言
RD-02905,感染过新冠仍有再次感染可能不是谣言,0,非谣言
RD-02906,水果空腹吃才有营养是谣言,1,谣言
RD-02907,新冠病毒可以藏在头发里是谣言,1,谣言
RD-02908,情绪管理是减肥中重要但常被忽略的一环不是谣言,0,非谣言
RD-02909,喝果汁 ≠ 吃水果。不是谣言,0,非谣言
RD-02910,性生活质量与时间长短无直接关系不是谣言,0,非谣言
RD-02911,常喝凉水会得关节炎是谣言,1,谣言
RD-02912,不吃早餐可以保护胰岛是谣言,1,谣言
RD-02913,性病传播需预防不能靠“洁身自好”判断不是谣言,0,非谣言
RD-02914,咳嗽就一定传染是谣言,1,谣言
RD-02915,年纪大了就不能做力量训练是谣言,1,谣言
RD-02916,心血管疾病预防需早期生活方式干预不是谣言,0,非谣言
RD-02917,显现腹肌需综合训练与体脂控制不是谣言,0,非谣言
RD-02918,血糖控制不当会增加视网膜肾病风险不是谣言,0,非谣言
RD-02919,长期自慰导致乳腺增生是谣言,1,谣言
RD-02920,新冠需PCR检测确诊不能仅凭发热判断不是谣言,0,非谣言
RD-02921,病毒来源需科学调查不能主观臆断不是谣言,0,非谣言
RD-02922,中医能根治哮喘是谣言,1,谣言
RD-02923,放屁太多是肝出问题是谣言,1,谣言
RD-02924,红枣营养丰富但糖分高不宜过量不是谣言,0,非谣言
RD-02925,断食法需严格监督不适合多数人群不是谣言,0,非谣言
RD-02926,血脂高不能吃油是谣言,1,谣言
RD-02927,调气血需配合饮食睡眠和心理调节不是谣言,0,非谣言
RD-02928,五谷杂粮有营养但不能包治百病不是谣言,0,非谣言
RD-02929,床垫越贵睡得越好是谣言,1,谣言
RD-02930,做梦并不等于睡眠质量差不是谣言,0,非谣言
RD-02931,慢性病是“湿气重”导致的是谣言,1,谣言
RD-02932,睡眠断断续续没影响是谣言,1,谣言
RD-02933,养生不是谣言,0,非谣言
RD-02934,疫苗接种会造成不良人格是谣言,1,谣言
RD-02935,年轻人熬夜无伤大雅是谣言,1,谣言
RD-02936,长期使用安全套会引发癌症是谣言,1,谣言
RD-02937,深夜使用脑过度反而会刺激神经系统不是谣言,0,非谣言
RD-02938,远离电子产品眼睛一定健康是谣言,1,谣言
RD-02939,中药能根治所有癌症是谣言,1,谣言
RD-02940,毛孔能被收缩到看不见是谣言,1,谣言
RD-02941,孩子生长发育应摄入充足优质蛋白不是谣言,0,非谣言
RD-02942,个人卫生可降低但不能完全杜绝感染风险不是谣言,0,非谣言
RD-02943,酸性体质是百病之源是谣言,1,谣言
RD-02944,紧身裤不影响生育但不宜长期穿着不是谣言,0,非谣言
RD-02945,过敏性疾病可能会长期存在，但通过科学管理和治疗，症状可以得到缓解。不是谣言,0,非谣言
RD-02946,佩戴眼镜本身不会导致眼球变化不是谣言,0,非谣言
RD-02947,慢性病治疗需中西结合不能单靠中医不是谣言,0,非谣言
RD-02948,人参适合所有体质补气养生是谣言,1,谣言
RD-02949,粗粮能清理肠道垃圾是谣言,1,谣言
RD-02950,血压正常不能排除心血管风险需综合评估不是谣言,0,非谣言
RD-02951,疫苗副作用是被隐瞒的是谣言,1,谣言
RD-02952,登革热患者退热请避免使用布洛芬和阿司匹林！不是谣言,0,非谣言
RD-02953,适量黑巧克力可控制食欲但需注意份量不是谣言,0,非谣言
RD-02954,高血压不吃药自己能降下来是谣言,1,谣言
RD-02955,性冷淡说明激素紊乱无法调节是谣言,1,谣言
RD-02956,人参必须配鹿茸才补是谣言,1,谣言
RD-02957,久坐是最易触发骨关节不适的场景，占比高达77%。久坐人群极易发生腰椎关节、髋关节、肩颈关节等部位的酸胀、僵硬和疼痛，有时还伴随着咔哒、噼啪的异响不是谣言,0,非谣言
RD-02958,健康的普通人吃菠菜不用担心。菠菜富含草酸，过量摄入且伴随饮水不足或钙摄入不足时，可能增加草酸钙结石（如肾结石）的风险，但这一过程较为缓慢，并不可能立刻引发肾衰竭。不是谣言,0,非谣言
RD-02959,拔火罐能排出体内湿气是谣言,1,谣言
RD-02960,月经不调都是宫寒是谣言,1,谣言
RD-02961,熬夜会影响代谢、免疫系统和情绪不是谣言,0,非谣言
RD-02962,传染病等于“灾星”是谣言,1,谣言
RD-02963,宝宝发烧不能洗澡是谣言,1,谣言
RD-02964,按压穴位可缓解轻微不适但不能治重病不是谣言,0,非谣言
RD-02965,卵巢按摩可以排毒养颜是谣言,1,谣言
RD-02966,精液颜色随饮食、频率等变化不代表疾病不是谣言,0,非谣言
RD-02967,儿童也可能出现心理问题如焦虑和自卑不是谣言,0,非谣言
RD-02968,安静音乐可帮助放松入睡不是谣言,0,非谣言
RD-02969,吃枸杞能治近视是谣言,1,谣言
RD-02970,白天开灯睡觉影响不大是谣言,1,谣言
RD-02971,饮食营养均衡对慢病防控非常重要不是谣言,0,非谣言
RD-02972,经期游泳需使用卫生棉条或月经杯注意清洁不是谣言,0,非谣言
RD-02973,夜间频繁做梦可能与精神压力相关不是谣言,0,非谣言
RD-02974,疫苗接种越早越危险是谣言,1,谣言
RD-02975,血压正常的人不可能得心梗是谣言,1,谣言
RD-02976,婴儿流口水是脑发育差是谣言,1,谣言
RD-02977,中午不睡下午会猝死是谣言,1,谣言
RD-02978,减肥一定不能吃晚餐是谣言,1,谣言
RD-02979,食物热量密度比体积更决定是否会增重不是谣言,0,非谣言
RD-02980,婚后性生活冷淡就说明婚姻失败是谣言,1,谣言
RD-02981,「0 脂肪」饮料也会长胖不是谣言,0,非谣言
RD-02982,月经期间不能洗头会导致头痛是谣言,1,谣言
RD-02983,童年阴影不需要处理长大就会好是谣言,1,谣言
RD-02984,女性在排卵期仍有怀孕可能不是谣言,0,非谣言
RD-02985,心理疾病不如身体病重要是谣言,1,谣言
RD-02986,所谓“肾虚”并无现代对应病理不是谣言,0,非谣言
RD-02987,喝冰啤酒能缓解胃痛是谣言,1,谣言
RD-02988,心理治疗是一项循证医学技术不是谣言,0,非谣言
RD-02989,跑步一定会伤膝盖是谣言,1,谣言
RD-02990,喝粥养胃并不适用于所有人不是谣言,0,非谣言
RD-02991,女性有白带就是不洁净是谣言,1,谣言
RD-02992,刷牙出血是因为牙龈发炎不是谣言,0,非谣言
RD-02993,疫苗接种者与未接种者相比更少患病不是谣言,0,非谣言
RD-02994,规律作息有助于内分泌平衡和体重管理不是谣言,0,非谣言
RD-02995,喝牛奶会导致痰多是谣言,1,谣言
